constIndex:46|lP.x:38.0611|lP.y:47.735|lP.z:-17.1094|lR.x:-.38261|lR.y:0|lR.z:0|lR.w:.92391|lS.x:1|lS.y:1|lS.z:1.41422
constIndex:199|lP.x:-24.284|lP.y:46.08|lP.z:-27.3493|lR.x:.65331|lR.y:.27061|lR.z:.27061|lR.w:-.65323|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:199|lP.x:-26.84399|lP.y:46.08|lP.z:-29.9093|lR.x:.65331|lR.y:.27061|lR.z:.27061|lR.w:-.65323|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:199|lP.x:-28.4989|lP.y:46.08|lP.z:-30.8144|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:199|lP.x:-28.4989|lP.y:46.08|lP.z:-28.2544|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:199|lP.x:-25.0338|lP.y:46.08|lP.z:-26.59949|lR.x:-.2706|lR.y:.65328|lR.z:.65328|lR.w:.2706|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:199|lP.x:-22.4738|lP.y:46.08|lP.z:-24.0395|lR.x:-.2706|lR.y:.65328|lR.z:.65328|lR.w:.2706|lS.x:1.41422|lS.y:1|lS.z:1
constIndex:92|lP.x:-23.3789|lP.y:46.08|lP.z:-23.1344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-23.3789|lP.y:46.08|lP.z:-25.6944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-23.3789|lP.y:46.08|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-25.9389|lP.y:46.08|lP.z:-25.6944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-25.9389|lP.y:46.08|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-25.9389|lP.y:46.08|lP.z:-30.8144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-28.4989|lP.y:46.08|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:92|lP.x:-28.4989|lP.y:46.08|lP.z:-30.8144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0589|lP.y:47.36|lP.z:-25.6944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0589|lP.y:47.36|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-33.6189|lP.y:47.36|lP.z:-25.6944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-33.6189|lP.y:47.36|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0589|lP.y:47.36|lP.z:-30.8144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0589|lP.y:47.36|lP.z:-33.3744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-33.6189|lP.y:47.36|lP.z:-30.8144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-33.6189|lP.y:47.36|lP.z:-33.3744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-36.1789|lP.y:47.36|lP.z:-25.6944|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-36.1789|lP.y:47.36|lP.z:-30.8144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-36.1789|lP.y:47.36|lP.z:-28.2544|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-36.1789|lP.y:47.36|lP.z:-33.3744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:46.08|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:48.64|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:46.08|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:48.64|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:48.64|lP.z:-33.3744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:46.08|lP.z:-33.3744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:48.64|lP.z:-25.6944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:46.08|lP.z:-25.6944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:48.64|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-36.1789|lP.y:46.08|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:46.08|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:48.64|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:46.08|lP.z:-25.6944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:48.64|lP.z:-25.6944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:46.08|lP.z:-33.3744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-31.0589|lP.y:48.64|lP.z:-33.3744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-33.6189|lP.y:48.64|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-33.6189|lP.y:46.08|lP.z:-33.3744|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-33.6189|lP.y:48.64|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-33.6189|lP.y:46.08|lP.z:-25.6944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-36.1789|lP.y:46.08|lP.z:-28.2544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-36.1789|lP.y:48.64|lP.z:-28.2544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-36.1789|lP.y:48.64|lP.z:-30.8144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-31.0589|lP.y:48.64|lP.z:-28.2544|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:302|lP.x:-31.0589|lP.y:48.64|lP.z:-30.8144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:38|lP.x:-47.3239|lP.y:45.175|lP.z:-33.3744|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:38|lP.x:-48.0739|lP.y:45.175|lP.z:-33.3744|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:46.08|lP.z:-30.8144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-48.9789|lP.y:46.08|lP.z:-30.8144|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-46.4189|lP.y:46.08|lP.z:-30.8144|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-48.0739|lP.y:45.175|lP.z:-35.9344|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-47.3239|lP.y:45.175|lP.z:-35.9344|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-48.0739|lP.y:45.175|lP.z:-38.4944|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-47.3239|lP.y:45.175|lP.z:-38.4944|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:38|lP.x:-47.3239|lP.y:45.175|lP.z:-41.0544|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:38|lP.x:-48.0739|lP.y:45.175|lP.z:-41.0544|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-48.0739|lP.y:45.175|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-47.3239|lP.y:45.175|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-48.0739|lP.y:45.175|lP.z:-46.1744|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:46|lP.x:-47.3239|lP.y:45.175|lP.z:-46.1744|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:38|lP.x:-47.3239|lP.y:45.175|lP.z:-48.7344|lR.x:0|lR.y:0|lR.z:-.38261|lR.w:.92391|lS.x:1.415|lS.y:1|lS.z:1
constIndex:38|lP.x:-48.0739|lP.y:45.175|lP.z:-48.7344|lR.x:0|lR.y:0|lR.z:.38268|lR.w:.92388|lS.x:1.415|lS.y:1|lS.z:1
constIndex:32|lP.x:-46.4189|lP.y:46.08|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-48.9789|lP.y:46.08|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:46.08|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-53.8544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:46.08|lP.z:-53.8544|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:46.08|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-46.4189|lP.y:48.64|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-41.2989|lP.y:48.64|lP.z:-51.2944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:48.64|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:46.08|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-41.2989|lP.y:48.64|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-41.2989|lP.y:46.08|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-41.2989|lP.y:46.08|lP.z:-51.2944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-41.2989|lP.y:46.08|lP.z:-56.4144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-31.0589|lP.y:45.175|lP.z:-52.1994|lR.x:.38268|lR.y:0|lR.z:0|lR.w:.92388|lS.x:1|lS.y:1|lS.z:1.42
constIndex:47|lP.x:-38.7389|lP.y:45.175|lP.z:-52.1994|lR.x:.38268|lR.y:0|lR.z:0|lR.w:.92388|lS.x:1|lS.y:1|lS.z:1.42
constIndex:30|lP.x:-33.6189|lP.y:48.64|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-33.6189|lP.y:46.08|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-36.1789|lP.y:47.36|lP.z:-51.2944|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-33.6189|lP.y:48.64|lP.z:-51.2944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-36.1789|lP.y:48.64|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-36.1789|lP.y:48.64|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-33.6189|lP.y:48.64|lP.z:-56.4144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-48.9789|lP.y:46.08|lP.z:-56.4144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-33.6189|lP.y:46.08|lP.z:-56.4144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-33.6189|lP.y:46.08|lP.z:-51.2944|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-36.1789|lP.y:46.08|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-36.1789|lP.y:46.08|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-28.4989|lP.y:46.08|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:32|lP.x:-28.4989|lP.y:46.08|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:31|lP.x:-43.8589|lP.y:46.08|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-41.2989|lP.y:48.64|lP.z:-56.4144|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-28.4989|lP.y:48.64|lP.z:-51.2944|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-28.4989|lP.y:48.64|lP.z:-56.4144|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-28.4989|lP.y:48.64|lP.z:-56.4144|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-23.3789|lP.y:48.64|lP.z:-56.4144|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:33|lP.x:-25.9389|lP.y:48.64|lP.z:-56.4144|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-28.4989|lP.y:44.8|lP.z:-48.7344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-28.4989|lP.y:44.8|lP.z:-46.1744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-28.4989|lP.y:44.8|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-31.0589|lP.y:44.8|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-33.6189|lP.y:44.8|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-36.1789|lP.y:44.8|lP.z:-43.6144|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-36.1789|lP.y:44.8|lP.z:-46.1744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-36.1789|lP.y:44.8|lP.z:-48.7344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-33.6189|lP.y:44.8|lP.z:-58.9744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-33.6189|lP.y:44.8|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-31.0589|lP.y:44.8|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-28.4989|lP.y:44.8|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-43.8589|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:47|lP.x:-43.8589|lP.y:47.36|lP.z:-58.9744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-46.4189|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-48.9789|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-51.5389|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-54.0989|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-56.6589|lP.y:47.36|lP.z:-61.5344|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-54.0989|lP.y:47.36|lP.z:-58.9744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:46|lP.x:-56.6589|lP.y:47.36|lP.z:-58.9744|lR.x:0|lR.y:0|lR.z:0|lR.w:1|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-43.8589|lP.y:48.64|lP.z:-58.9744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-43.8589|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-46.4189|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-48.9789|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-51.5389|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-54.0989|lP.y:48.64|lP.z:-58.9744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-56.6589|lP.y:48.64|lP.z:-58.9744|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-54.0989|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:41|lP.x:-56.6589|lP.y:48.64|lP.z:-61.5344|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:48.64|lP.z:-58.9744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:48.64|lP.z:-61.5344|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:48.64|lP.z:-61.5344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-43.8589|lP.y:48.64|lP.z:-58.9744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-54.0989|lP.y:48.64|lP.z:-58.9744|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-56.6589|lP.y:48.64|lP.z:-58.9744|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-56.6589|lP.y:48.64|lP.z:-61.5344|lR.x:-.5|lR.y:.5|lR.z:.5|lR.w:.5|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-56.6589|lP.y:48.64|lP.z:-58.9744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-54.0989|lP.y:48.64|lP.z:-58.9744|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-46.4189|lP.y:48.64|lP.z:-61.5344|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-46.4189|lP.y:48.64|lP.z:-61.5344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-61.5344|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-48.9789|lP.y:48.64|lP.z:-61.5344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-51.5389|lP.y:48.64|lP.z:-61.5344|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:30|lP.x:-51.5389|lP.y:48.64|lP.z:-61.5344|lR.x:0|lR.y:.70711|lR.z:.70711|lR.w:0|lS.x:1|lS.y:1|lS.z:1
