constIndex:254|chunk_sci1_6 (282)|localPosition.x:-25.64|localPosition.y:-28.16|localPosition.z:-23.06|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:228|chunk_reac3_4 (10)|localPosition.x:25.56|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:228|chunk_reac3_4 (11)|localPosition.x:25.56|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:228|chunk_reac3_4 (12)|localPosition.x:28.12|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (99)|localPosition.x:28.12|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:228|chunk_reac3_4 (13)|localPosition.x:28.12|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:228|chunk_reac3_4 (14)|localPosition.x:30.68|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:228|chunk_reac3_4 (15)|localPosition.x:30.68|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (100)|localPosition.x:30.68|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:228|chunk_reac3_4 (16)|localPosition.x:33.24|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:228|chunk_reac3_4 (17)|localPosition.x:33.24|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (101)|localPosition.x:33.24|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:228|chunk_reac3_4 (18)|localPosition.x:35.8|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:228|chunk_reac3_4 (19)|localPosition.x:35.8|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (102)|localPosition.x:35.8|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:228|chunk_reac3_4 (20)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:262|chunk_sci2_1 (103)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:228|chunk_reac3_4 (21)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-23.06|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:262|chunk_sci2_1 (104)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-20.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (105)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-17.94|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (106)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-15.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (107)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-12.82|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (108)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-7.7|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (109)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-5.14|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (110)|localPosition.x:38.36|localPosition.y:-30.72|localPosition.z:-2.58|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (82)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-2.58|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (83)|localPosition.x:35.8|localPosition.y:-28.16|localPosition.z:-2.58|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (84)|localPosition.x:35.8|localPosition.y:-28.16|localPosition.z:-5.14|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (85)|localPosition.x:33.24|localPosition.y:-28.16|localPosition.z:-5.14|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (86)|localPosition.x:35.8|localPosition.y:-28.16|localPosition.z:-7.7|localRotation.x:1|localRotation.y:0|localRotation.z:0|localRotation.w:0
constIndex:253|chunk_sci1_5 (88)|localPosition.x:10.2|localPosition.y:-28.16|localPosition.z:-15.38|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:253|chunk_sci1_5 (89)|localPosition.x:10.2|localPosition.y:-28.16|localPosition.z:-15.38|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:253|chunk_sci1_5 (90)|localPosition.x:10.2|localPosition.y:-25.6|localPosition.z:-15.38|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:253|chunk_sci1_5 (91)|localPosition.x:10.2|localPosition.y:-25.6|localPosition.z:-15.38|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
constIndex:253|chunk_sci1_5 (92)|localPosition.x:10.2|localPosition.y:-30.72|localPosition.z:-15.38|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:253|chunk_sci1_5 (93)|localPosition.x:10.2|localPosition.y:-28.16|localPosition.z:-15.38|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:253|chunk_sci1_5 (94)|localPosition.x:10.2|localPosition.y:-30.72|localPosition.z:-15.38|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:260|chunk_sci1_9 (228)|localPosition.x:10.2|localPosition.y:-25.6|localPosition.z:-23.06|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:260|chunk_sci1_9 (229)|localPosition.x:10.2|localPosition.y:-25.6|localPosition.z:-20.5|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:262|chunk_sci2_1 (111)|localPosition.x:17.88|localPosition.y:-25.6|localPosition.z:-20.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (112)|localPosition.x:25.56|localPosition.y:-25.6|localPosition.z:-20.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (113)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:-17.94|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (114)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:-7.7|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (115)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-7.7|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (116)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-10.26|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (117)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-12.82|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (118)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-15.38|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (119)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-5.14|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (120)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-2.58|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (121)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:-0.02|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (122)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:7.66|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (123)|localPosition.x:26.465|localPosition.y:-26.505|localPosition.z:5.1|localRotation.x:-0.2706|localRotation.y:0.65328|localRotation.z:0.2706|localRotation.w:0.65328.41422
constIndex:262|chunk_sci2_1 (124)|localPosition.x:25.56|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (125)|localPosition.x:23|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (126)|localPosition.x:20.44|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (127)|localPosition.x:20.44|localPosition.y:-25.6|localPosition.z:5.1|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (128)|localPosition.x:23|localPosition.y:-25.6|localPosition.z:5.1|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (129)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:-0.02|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (130)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:7.66|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (131)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (132)|localPosition.x:10.2|localPosition.y:-28.16|localPosition.z:35.82|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (133)|localPosition.x:12.76|localPosition.y:-28.16|localPosition.z:33.26|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (134)|localPosition.x:7.64|localPosition.y:-28.16|localPosition.z:33.26|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (135)|localPosition.x:15.32|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (136)|localPosition.x:17.88|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (137)|localPosition.x:15.32|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (138)|localPosition.x:17.88|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:260|chunk_sci1_9 (230)|localPosition.x:15.32|localPosition.y:-26.88|localPosition.z:40.94|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:260|chunk_sci1_9 (231)|localPosition.x:17.88|localPosition.y:-26.88|localPosition.z:40.94|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:262|chunk_sci2_1 (139)|localPosition.x:20.44|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (140)|localPosition.x:23|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (141)|localPosition.x:28.12|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (142)|localPosition.x:25.56|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (143)|localPosition.x:30.68|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:260|chunk_sci1_9 (232)|localPosition.x:30.68|localPosition.y:-26.88|localPosition.z:40.94|localRotation.x:0|localRotation.y:0|localRotation.z:0|localRotation.w:1
constIndex:262|chunk_sci2_1 (144)|localPosition.x:33.24|localPosition.y:-26.88|localPosition.z:38.38|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (145)|localPosition.x:23|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (146)|localPosition.x:20.44|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (147)|localPosition.x:28.12|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (148)|localPosition.x:25.56|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (149)|localPosition.x:30.68|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (150)|localPosition.x:33.24|localPosition.y:-26.88|localPosition.z:43.5|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (151)|localPosition.x:17.88|localPosition.y:-26.88|localPosition.z:46.06|localRotation.x:0|localRotation.y:1|localRotation.z:0|localRotation.w:0
constIndex:262|chunk_sci2_1 (152)|localPosition.x:20.44|localPosition.y:-28.16|localPosition.z:48.62|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (153)|localPosition.x:28.12|localPosition.y:-28.16|localPosition.z:48.62|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (154)|localPosition.x:28.12|localPosition.y:-28.16|localPosition.z:48.62|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:262|chunk_sci2_1 (155)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:48.62|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:262|chunk_sci2_1 (156)|localPosition.x:28.12|localPosition.y:-28.16|localPosition.z:48.62|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:241|chunk_sci1_1 (280)|localPosition.x:28.12|localPosition.y:-25.6|localPosition.z:46.06|localRotation.x:0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:-0.5
constIndex:262|chunk_sci2_1 (157)|localPosition.x:28.12|localPosition.y:-27.802|localPosition.z:48.31|localRotation.x:-0.0864|localRotation.y:0.70181|localRotation.z:0.0864|localRotation.w:-0.7018|localScale.x:1.03078|localScale.y:1|localScale.z:1
constIndex:260|chunk_sci1_9 (233)|localPosition.x:28.12|localPosition.y:-27.162|localPosition.z:45.75|localRotation.x:0|localRotation.y:0.99251|localRotation.z:0.12218|localRotation.w:0.032
constIndex:262|chunk_sci2_1 (158)|localPosition.x:25.56|localPosition.y:-27.802|localPosition.z:48.31|localRotation.x:-0.0864|localRotation.y:0.70181|localRotation.z:0.0864|localRotation.w:-0.7018|localScale.x:1.03078|localScale.y:1|localScale.z:1
constIndex:260|chunk_sci1_9 (234)|localPosition.x:25.56|localPosition.y:-27.162|localPosition.z:45.75|localRotation.x:0|localRotation.y:0.99251|localRotation.z:0.12218|localRotation.w:0.032
constIndex:260|chunk_sci1_9 (235)|localPosition.x:23|localPosition.y:-27.162|localPosition.z:45.75|localRotation.x:0|localRotation.y:0.99251|localRotation.z:0.12218|localRotation.w:0.032
constIndex:262|chunk_sci2_1 (159)|localPosition.x:23|localPosition.y:-27.802|localPosition.z:48.31|localRotation.x:-0.0864|localRotation.y:0.70181|localRotation.z:0.0864|localRotation.w:-0.7018|localScale.x:1.03078|localScale.y:1|localScale.z:1
constIndex:260|chunk_sci1_9 (236)|localPosition.x:20.44|localPosition.y:-27.162|localPosition.z:45.75|localRotation.x:0|localRotation.y:0.99251|localRotation.z:0.12218|localRotation.w:0.032
constIndex:262|chunk_sci2_1 (160)|localPosition.x:20.44|localPosition.y:-27.802|localPosition.z:48.31|localRotation.x:-0.0864|localRotation.y:0.70181|localRotation.z:0.0864|localRotation.w:-0.7018|localScale.x:1.03078|localScale.y:1|localScale.z:1
constIndex:262|chunk_sci2_1 (161)|localPosition.x:20.44|localPosition.y:-25.6|localPosition.z:48.62|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:262|chunk_sci2_1 (162)|localPosition.x:20.44|localPosition.y:-28.16|localPosition.z:48.62|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:241|chunk_sci1_1 (281)|localPosition.x:16.2251|localPosition.y:-28.15|localPosition.z:39.2851|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.41422|localScale.y:1|localScale.z:1
constIndex:241|chunk_sci1_1 (282)|localPosition.x:16.2251|localPosition.y:-25.59|localPosition.z:39.2851|localRotation.x:-0.65323|localRotation.y:0.27061|localRotation.z:0.27061|localRotation.w:0.65331|localScale.x:1.41422|localScale.y:1|localScale.z:1
constIndex:247|chunk_sci1_2_slice45lh_up|localPosition.x:23|localPosition.y:-25.6|localPosition.z:15.34|localRotation.x:-0.5|localRotation.y:0.5|localRotation.z:0.5|localRotation.w:0.5
constIndex:247|chunk_sci1_2_slice45lh_up (1)|localPosition.x:25.56|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:0|localRotation.y:0.70711|localRotation.z:0.70711|localRotation.w:0
constIndex:255|chunk_sci1_6_slice45|localPosition.x:28.119|localPosition.y:-27.656|localPosition.z:1.9676|localRotation.x:0.97325|localRotation.y:0|localRotation.z:0|localRotation.w:0.22975.11803
constIndex:255|chunk_sci1_6_slice45 (1)|localPosition.x:27.547|localPosition.y:-27.656|localPosition.z:2.54|localRotation.x:0|localRotation.y:0|localRotation.z:-0.97325|localRotation.w:0.22976|localScale.x:1.11803|localScale.y:1|localScale.z:1
constIndex:249|chunk_sci1_2_slice45rh_up|localPosition.x:25.56|localPosition.y:-25.6|localPosition.z:2.54|localRotation.x:-0.7071|localRotation.y:0|localRotation.z:0|localRotation.w:0.70711
