constIndex:144|lP.x:39.7511|lP.y:107.882|lP.z:-56.2306|lR.x:.92388|lR.y:.38268|lR.z:0|lR.w:0|lS.x:1.415|lS.y:1|lS.z:1
constIndex:136|lP.x:-13.1039|lP.y:108.2569|lP.z:56.4094|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-13.1039|lP.y:105.6969|lP.z:56.4094|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:108.2569|lP.z:53.8494|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:105.6969|lP.z:53.8494|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:108.2569|lP.z:58.9694|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:105.6969|lP.z:58.9694|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:108.2569|lP.z:61.5294|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:105.6969|lP.z:61.5294|lR.x:.5|lR.y:.5|lR.z:.5|lR.w:-.5|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:108.2569|lP.z:51.2894|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:136|lP.x:-5.4239|lP.y:105.6969|lP.z:51.2894|lR.x:-.7071|lR.y:0|lR.z:0|lR.w:.70711|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:20.5694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:20.5694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:20.5694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:20.5694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:23.1294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:25.6894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:28.2494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:41.0494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:41.0494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:28.2494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:25.6894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:25.6894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:23.1294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:25.6894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:25.6894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:28.2494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:41.0494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-31.0239|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-28.4639|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-25.9039|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4239|lP.y:105.6969|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4239|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4239|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4239|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-5.4239|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2561|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8639|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.8161|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3039|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-10.5439|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-7.9839|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-23.3439|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-20.7839|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-18.2239|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-15.6639|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-10.5439|lP.y:105.6969|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-10.5439|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-13.1039|lP.y:105.6969|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-10.5439|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-7.9839|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-2.8639|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2561|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:-.3039|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.8161|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3761|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3761|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:12.4961|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9361|lP.y:105.6969|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9361|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:12.4961|lP.y:105.6969|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:12.4961|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:12.4961|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:9.9361|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3761|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:4.8161|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:7.3761|lP.y:105.6969|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2561|lP.y:105.6969|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:2.2561|lP.y:105.6969|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:144|lP.x:15.6281|lP.y:104.9169|lP.z:61.5294|lR.x:.97326|lR.y:-.2297|lR.z:0|lR.w:0|lS.x:1.12|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:61.5294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:20.1761|lP.y:104.4169|lP.z:58.9694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:56.4094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:20.1761|lP.y:104.4169|lP.z:53.8494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:20.1761|lP.y:104.4169|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:48.7294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:51.2894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:46.1694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:43.6094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:41.0494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:38.4894|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:17.6161|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:15.0561|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:12.4961|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:9.9361|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:7.3761|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:4.8161|lP.y:104.4169|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:4.8161|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:4.8161|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:2.2561|lP.y:104.4169|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:2.2561|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:2.2561|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-.3039|lP.y:104.4169|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-.3039|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-.3039|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-2.8639|lP.y:104.4169|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-2.8639|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-2.8639|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-5.4239|lP.y:104.4169|lP.z:33.3694|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-5.4239|lP.y:104.4169|lP.z:30.8094|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-5.4239|lP.y:104.4169|lP.z:35.9294|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
constIndex:90|lP.x:-5.4239|lP.y:104.4169|lP.z:41.0494|lR.x:1|lR.y:0|lR.z:0|lR.w:0|lS.x:1|lS.y:1|lS.z:1
